municipality,year,week,season,ndvi,evi,temperature,temperature_max,temperature_min,rainfall_total,humidity,solar_radiation,wind_speed
Polangui,2014,42,Cool Dry,0.669185,0.379541,27.34142857,27.99,26.83,82.24,82.36857142857143,14.86,2.5500000000000003
Polangui,2014,43,Cool Dry,0.616123,0.398112,27.09,27.23,26.91,51.54,84.02,18.68142857142857,3.394285714285714
Polangui,2014,44,Cool Dry,0.621495,0.346622,27.27142857,27.58,27.1,71.08,85.48142857142857,14.694285714285714,4.632857142857143
Polangui,2014,45,Cool Dry,0.630387,0.34866,26.33857143,27.17,25.44,15.79,80.1542857142857,17.745714285714286,4.535714285714286
Polangui,2014,47,Cool Dry,0.582722,0.347811,26.49428571,26.67,26.18,64.93,85.11142857142856,13.877142857142855,5.078571428571428
Polangui,2014,48,Cool Dry,0.600391,0.390178,26.73571429,27.26,26.48,68.74,86.88285714285713,14.625714285714285,3.367142857142857
Polangui,2014,49,Dry,0.553305,0.306749,27.02857143,27.2,26.74,153.89,86.88428571428572,13.38,4.747142857142857
Polangui,2014,50,Dry,0.554226,0.356705,26.32714286,27.07,25.12,224.43,85.28285714285714,11.09142857142857,7.532857142857142
Polangui,2014,51,Dry,0.553653,0.29381,26.33285714,26.67,25.42,134.32999999999998,87.50857142857144,11.79,4.838571428571428
Polangui,2014,52,Dry,0.478120024175186,0.2945701692754448,26.24714286,26.58,25.68,159.25,87.38857142857144,12.611428571428572,7.24
Polangui,2015,1,Dry,0.5263751431412732,0.2585575420713209,25.025,25.61,24.39,70.78999999999999,86.7775,10.2075,7.3075
Polangui,2015,2,Dry,0.484416310909988,0.2565472898406569,25.59333333,25.79,25.43,139.62,89.78666666666668,4.86,7.713333333333334
Polangui,2015,3,Dry,0.4812734330289259,0.2431061022460044,24.70571429,25.56,24.02,23.98,80.50714285714285,15.747142857142858,6.268571428571429
Polangui,2015,4,Dry,0.5184812502783409,0.2703037855387072,25.05142857,25.83,24.02,24.5,83.18142857142857,14.405714285714286,4.408571428571428
Polangui,2015,6,Dry,0.4710011813626799,0.249808132803043,24.91571429,25.73,24.21,33.69,82.82714285714285,13.801428571428572,5.827142857142857
Polangui,2015,7,Dry,0.5492618070934968,0.3043456651771712,24.44142857,25.24,23.81,15.67,78.99142857142856,18.035714285714285,5.0371428571428565
Polangui,2015,8,Dry,0.6009999264641832,0.3693551695009257,24.93857143,25.52,24.5,110.01,86.67714285714285,14.328571428571427,5.651428571428572
Polangui,2015,9,Dry,0.6289985309513686,0.3592677877291756,24.44428571,24.78,23.97,15.46,79.30142857142857,17.84,5.051428571428572
Polangui,2015,10,Hot Dry,0.6859233948004161,0.4239736779196224,25.40142857,25.72,24.79,8.04,79.30142857142857,20.205714285714286,4.7057142857142855
Polangui,2015,11,Hot Dry,0.7087425967369474,0.44873431398911,25.40285714,26.03,24.82,14.52,79.15714285714286,19.801428571428573,4.8185714285714285
Polangui,2015,12,Hot Dry,0.7728436311200856,0.5080122620541976,25.28857143,25.66,24.93,7.14,75.5442857142857,22.037142857142857,4.757142857142857
Polangui,2015,14,Hot Dry,0.7434997499856012,0.5527296527526785,26.09142857,26.27,25.97,53.4,78.79142857142857,19.640000000000004,5.612857142857143
Polangui,2015,15,Hot Dry,0.6842541792927709,0.483668163181569,26.67714286,26.93,26.34,30.65,79.94428571428571,19.83142857142857,4.338571428571429
Polangui,2015,16,Hot Dry,0.6619438623719412,0.4600122862834824,26.49,26.89,26.24,7.97,78.19571428571429,21.76714285714285,4.708571428571429
Polangui,2015,17,Hot Dry,0.6862218661006628,0.4374485117647065,27.43285714,27.91,27.09,31.42,78.69142857142857,22.414285714285715,4.438571428571429
Polangui,2015,18,Hot Dry,0.6038590682030973,0.3516605567934062,27.78428571,28.14,27.32,17.66,77.79571428571428,22.571428571428573,3.275714285714286
Polangui,2015,19,Hot Dry,0.6278172104022789,0.357976893014657,28.01714286,28.23,27.77,47.53,78.11,21.985714285714288,3.468571428571429
Polangui,2015,20,Hot Dry,0.5847216864014758,0.3667231825732012,28.00857143,28.38,27.61,6.31,76.18714285714285,25.49428571428572,3.924285714285714
Polangui,2015,22,Hot Dry,0.6138671066356413,0.3781144291144509,28.63857143,29.25,27.89,3.82,72.69285714285715,23.708571428571428,2.827142857142857
Polangui,2015,23,Wet,0.682520672299229,0.3863537699388157,29.57714286,29.84,29.25,10.99,69.63428571428571,24.187142857142856,2.6942857142857144
Polangui,2015,24,Wet,0.6548421255585539,0.4093825124767471,28.66571429,29.12,28.23,37.92,76.92571428571429,21.164285714285715,3.042857142857143
Polangui,2015,25,Wet,0.581231259991777,0.3479625450496509,28.83,29.18,28.46,15.81,77.52,21.435714285714283,3.12
Polangui,2015,26,Wet,0.2955298505447112,0.217577650028214,28.41285714,29.18,27.74,36.73,76.8,20.52428571428572,1.8442857142857143
Polangui,2015,27,Wet,0.4950546903435646,0.3669385397440222,28.17142857,29.12,27.4,67.25999999999999,81.14,15.582857142857142,4.977142857142858
Polangui,2015,28,Wet,0.5290842329668595,0.3345777256716852,27.70857143,28.18,27.27,42.04,84.69428571428571,15.304285714285712,6.7457142857142856
Polangui,2015,30,Wet,0.5677641224194139,0.357266288828278,27.60857143,27.85,27.34,10.46,84.12714285714286,18.50142857142857,4.235714285714286
Polangui,2015,31,Wet,0.5501969200199172,0.2881029113367553,27.28714286,27.79,26.3,38.24,80.26285714285714,18.34,2.6214285714285714
Polangui,2015,32,Wet,0.5792679887116666,0.3768008585688852,27.43571429,27.95,26.69,42.73,80.55,20.04428571428572,2.58
Polangui,2015,33,Wet,0.6279616485560633,0.3734687482872812,27.94142857,28.62,27.48,39.55,80.97714285714287,17.924285714285713,4.418571428571428
Polangui,2015,34,Wet,0.6234479788143218,0.3939844414864416,28.17,28.94,27.46,14.82,79.71857142857142,21.56571428571429,1.6614285714285713
Polangui,2015,35,Wet,0.703964970997348,0.4362538580436166,27.67428571,28.11,27.14,39.93,80.11714285714287,18.83428571428572,3.001428571428572
Polangui,2015,36,Wet,0.696296940115661,0.4925247623436886,28.13,29.12,27.63,23.44,79.78142857142858,19.91,2.051428571428571
Polangui,2015,38,Wet,0.7558405349644329,0.5586560514743973,28.07,28.84,27.5,53.14,80.83142857142856,20.58142857142857,2.49
Polangui,2015,39,Wet,0.7597675944111079,0.6434358366851247,27.82857143,28.08,27.48,57.95,78.82142857142857,18.99,2.725714285714285
Polangui,2015,40,Wet,0.7477681142880057,0.543805889508911,27.95285714,28.21,27.73,45.94,82.23285714285714,18.93142857142857,3.1671428571428573
Polangui,2015,41,Cool Dry,0.7062923129356545,0.485069096309745,27.32142857,27.79,26.47,71.11,84.00857142857141,14.742857142857144,3.54
Polangui,2015,42,Cool Dry,0.6203089014302426,0.4232428983808269,28.49142857,28.97,28.07,43.83,75.54285714285713,21.548571428571428,2.52
Polangui,2015,43,Cool Dry,0.6571072576739766,0.4074768316552214,27.71714286,27.91,27.44,5.59,82.43857142857142,18.787142857142857,4.897142857142858
Polangui,2015,44,Cool Dry,0.6498551630005235,0.4160157683081125,27.23571429,27.57,26.75,46.05,82.12571428571428,18.02857142857143,4.395714285714286
Polangui,2015,46,Cool Dry,0.5995883720092259,0.3905857706870874,27.40714286,27.55,27.07,48.74,82.21285714285715,18.46,4.748571428571429
Polangui,2015,47,Cool Dry,0.5859819770283149,0.3701156902743786,27.36142857,27.45,27.3,46.25,81.79714285714286,18.222857142857144,4.565714285714286
Polangui,2015,48,Cool Dry,0.6111410636776214,0.359384015077431,27.19142857,27.43,26.87,72.53,83.45857142857143,15.918571428571427,5.352857142857142
Polangui,2015,49,Dry,0.6110076312848051,0.3524445422602954,26.87428571,27.36,26.42,71.17,82.84142857142857,15.934285714285712,4.815714285714286
Polangui,2015,50,Dry,0.5545943586746602,0.2787392807867042,26.84857143,27.12,26.34,52.07,84.39999999999999,16.22714285714286,4.33
Polangui,2015,51,Dry,0.5604436734427667,0.2977271710014886,26.56142857,27.02,25.96,250.98,87.26571428571428,9.785714285714286,7.241428571428571
Polangui,2015,52,Dry,0.5380863378373348,0.2805758700165143,26.10571429,26.48,25.85,29.95,82.41857142857144,16.57,5.07
Polangui,2016,53,Dry,0.5298965510529214,0.299155441657741,25.78,25.96,25.55,8.28,81.38,18.40714285714285,3.894285714285714
Polangui,2016,1,Dry,0.5192182398966939,0.2803548359144701,26.21142857,26.68,25.68,35.32,82.95285714285714,15.774285714285714,3.251428571428572
Polangui,2016,2,Dry,0.5124741750171685,0.272453483269593,25.90428571,26.11,25.61,28.66,80.79857142857144,17.202857142857145,4.841428571428572
Polangui,2016,4,Dry,0.2866822032846262,0.2039692894770792,25.51571429,26.35,24.19,75.28,84.07000000000001,13.007142857142856,7.184285714285714
Polangui,2016,5,Dry,0.5824745120819216,0.2947654571622368,25.92285714,26.52,25.16,56.5,83.27142857142857,15.218571428571428,5.078571428571428
Polangui,2016,6,Dry,0.656010737853738,0.4052699203022776,25.24857143,26.07,24.5,65.96000000000001,82.85428571428572,16.33857142857143,5.587142857142857
Polangui,2016,7,Dry,0.3475956164946349,0.2709542717053855,25.38571429,26.04,24.97,20.51,82.25428571428571,18.687142857142856,5.371428571428572
Polangui,2016,8,Dry,0.7233568514990543,0.440054092636251,25.99571429,26.54,25.69,92.63,85.11142857142856,17.342857142857145,4.634285714285714
Polangui,2016,9,Hot Dry,0.72721356748946,0.4403228496085388,25.85428571,26.24,25.5,3.42,82.87571428571428,23.05,3.968571428571429
Polangui,2016,10,Hot Dry,0.77114141770933,0.4788466331132376,26.12857143,26.32,25.97,3.28,80.5442857142857,23.56714285714286,3.222857142857143
Polangui,2016,12,Hot Dry,0.719287510585626,0.4589935287572661,26.50285714,26.93,25.9,4.859999999999999,78.24285714285715,23.807142857142857,3.0557142857142856
Polangui,2016,13,Hot Dry,0.7288016594983565,0.576246626289068,26.94714286,27.31,26.24,34.32,79.58857142857143,19.00142857142857,4.912857142857143
Polangui,2016,14,Hot Dry,0.682015628858504,0.4917781493266078,27.23571429,27.66,26.89,13.12,79.16142857142857,22.698571428571427,4.404285714285714
Polangui,2016,15,Hot Dry,0.6198264739957208,0.4808442740451283,28.08857143,28.44,27.75,13.88,80.58857142857143,23.464285714285715,3.684285714285714
Polangui,2016,16,Hot Dry,0.5726123153347271,0.3937598449177377,27.85,28.02,27.68,16.57,77.60714285714286,23.84857142857143,4.3185714285714285
Polangui,2016,17,Hot Dry,0.5536457918430594,0.3471926081458951,28.54285714,29.14,27.8,14.61,75.8442857142857,23.73,3.628571428571429
Polangui,2016,18,Hot Dry,0.5724988437942703,0.3307097259143456,28.66714286,28.82,28.35,16.36,76.19285714285715,23.632857142857144,4.352857142857142
Polangui,2016,20,Hot Dry,0.3968852819774856,0.2532508267189518,28.90142857,29.09,28.62,32.3,76.61,21.64428571428571,3.53
Polangui,2016,21,Hot Dry,0.6101586718727975,0.3590790846611377,29.14571429,29.88,28.53,15.45,76.40142857142858,21.26714285714285,2.3185714285714285
Polangui,2016,22,Wet,0.5759543327915735,0.3732083582931597,28.91571429,29.15,28.49,39.29,77.35142857142857,19.90571428571429,2.1885714285714286
Polangui,2016,23,Wet,0.6145503034693388,0.4183988694986791,29.11285714,29.9,28.61,38.46,77.79285714285713,20.012857142857143,3.257142857142857
Polangui,2016,24,Wet,0.5688306120676108,0.3503064468039363,27.96285714,28.65,27.44,72.34,81.53428571428572,16.391428571428573,2.821428571428572
Polangui,2016,25,Wet,0.5966622591558458,0.3216879941141227,27.82571429,28.28,27.33,67.81,80.77,17.574285714285715,2.5542857142857143
Polangui,2016,26,Wet,0.5125273725548402,0.3286267723518191,27.54571429,28.17,27.19,72.35,84.33571428571429,15.335714285714287,4.41
Polangui,2016,28,Wet,0.6225458309360503,0.3778332996604186,28.43571429,29.16,28.03,10.29,77.42714285714285,21.125714285714285,1.6785714285714286
Polangui,2016,29,Wet,0.5175757970598173,0.3269353372102557,28.08285714,28.78,27.56,25.27,79.92571428571429,20.36428571428572,2.325714285714286
Polangui,2016,30,Wet,0.6561762911069015,0.4081196254269545,28.36,28.83,27.62,100.11,79.82142857142857,16.580000000000002,3.1685714285714286
Polangui,2016,31,Wet,0.3497092722967566,0.2586336528795424,27.88857143,28.64,27.43,27.68,82.02571428571427,18.711428571428574,3.472857142857143
Polangui,2016,32,Wet,0.5005827871321605,0.3757804360223706,27.66428571,27.97,27.44,42.26,85.11857142857141,16.419999999999998,6.681428571428571
Polangui,2016,33,Wet,0.6776700530005368,0.5393133411036142,27.70714286,28.1,26.84,70.87,86.0657142857143,16.075714285714287,4.518571428571429
Polangui,2016,34,Wet,0.6981427235038751,0.4448994646537087,27.89,28.3,27.57,6.62,83.43857142857144,22.02857142857143,3.5700000000000003
Polangui,2016,36,Wet,0.6376926313098585,0.4512110224897782,27.96428571,28.27,27.6,29.07,81.34857142857143,20.78428571428572,2.045714285714286
Polangui,2016,37,Wet,0.5728912337718456,0.3800846599748122,27.75,27.85,27.55,33.4,83.70857142857143,19.715714285714284,3.27
Polangui,2016,38,Wet,0.7242332011704193,0.4836666965222366,27.64142857,28.03,27.0,76.66,84.63,18.06428571428572,2.6700000000000004
Polangui,2016,39,Wet,0.7035620810804516,0.4612597783710027,27.31,27.79,26.47,79.33,84.00857142857141,15.055714285714286,3.8085714285714287
Polangui,2016,40,Cool Dry,0.1227713485297819,0.0829560512033521,27.26142857,28.03,26.72,80.28,83.54285714285713,14.43142857142857,2.164285714285714
Polangui,2016,41,Cool Dry,0.6992651939516995,0.4303321779651041,27.16142857,27.63,26.65,295.23,85.58857142857143,12.855714285714289,4.48
Polangui,2016,42,Cool Dry,0.6469550427276658,0.3961557546990053,27.30142857,27.56,26.97,34.599999999999994,86.53,16.884285714285713,3.855714285714286
Polangui,2016,44,Cool Dry,0.4479537079030751,0.2810311035593825,26.99714286,27.27,26.69,216.72,86.78571428571429,9.858571428571429,4.465714285714285
Polangui,2016,45,Cool Dry,0.6221388285208993,0.3795864938095445,26.42714286,27.03,26.0,19.6,79.41571428571429,16.669999999999998,5.12
Polangui,2016,46,Cool Dry,0.6050522757095573,0.3584619440588235,27.20714286,27.41,26.97,130.53,87.39571428571428,12.558571428571428,4.41
Polangui,2016,47,Cool Dry,0.6137453966324553,0.383594172145522,27.05857143,27.22,26.93,54.33,84.5942857142857,15.13,5.2700000000000005
Polangui,2016,48,Dry,0.5497070940798794,0.3261678036783009,26.67142857,27.12,26.34,146.39,87.16285714285713,12.588571428571427,3.94
Polangui,2016,49,Dry,0.3911419094758635,0.2463122798843952,26.30714286,27.07,25.72,253.66,87.58285714285715,10.081428571428573,4.96
Polangui,2016,50,Dry,0.3725993897625287,0.1810161391143331,26.45285714,26.51,26.38,103.9,85.35714285714286,11.86285714285714,6.518571428571428
Polangui,2016,52,Dry,0.4407427489723413,0.2112579023648733,26.38,26.38,26.38,8.12,84.2,11.29,7.93
Polangui,2017,52,Dry,0.244117324763903,0.1484413533317816,26.16428571,26.73,25.72,66.01,83.91142857142857,12.175714285714289,5.97
Polangui,2017,2,Dry,0.4346167725051681,0.2436515487203367,25.88428571,26.2,25.53,252.35,88.41428571428571,6.615714285714286,6.497142857142857
Polangui,2017,3,Dry,0.4579710084123645,0.229567401197934,25.12857143,25.91,24.58,161.44,84.89571428571428,10.73857142857143,6.725714285714285
Polangui,2017,4,Dry,0.4334713912410667,0.2350616858816859,25.66285714,26.31,24.84,76.47,86.29714285714286,14.572857142857142,5.107142857142857
Polangui,2017,5,Dry,0.4703507151348172,0.2512004011166067,24.58428571,25.41,23.22,18.12,80.68571428571428,18.17142857142857,6.532857142857142
Polangui,2017,6,Dry,0.2455491754887787,0.1566055849979274,24.40857143,25.63,23.03,51.27,81.98285714285714,15.491428571428573,6.691428571428571
Polangui,2017,7,Dry,0.5983222437724875,0.3458828729747191,25.64285714,26.02,25.44,45.85,86.38714285714286,18.514285714285712,4.408571428571428
Polangui,2017,8,Dry,0.589662766616703,0.3648310416848373,25.60285714,26.0,25.28,48.09,81.7042857142857,20.06,5.224285714285714
Polangui,2017,10,Hot Dry,0.5784846895956783,0.3380087908573307,25.38857143,26.15,24.8,50.58,82.5257142857143,18.90571428571429,5.252857142857143
Polangui,2017,11,Hot Dry,0.6683461859314899,0.4085894624184469,25.71857143,26.36,25.16,84.39999999999999,82.33285714285714,17.194285714285716,4.564285714285715
Polangui,2017,12,Hot Dry,0.683304584181984,0.4812025250918387,26.44714286,26.87,25.52,42.46,84.97285714285715,21.42,3.452857142857144
Polangui,2017,13,Hot Dry,0.6654510955080076,0.531339493846464,26.10285714,26.3,25.85,50.21,83.00714285714285,18.212857142857143,5.442857142857143
Polangui,2017,14,Hot Dry,0.7387169851438375,0.4799342419160282,25.97857143,26.81,25.01,30.65,83.34,18.562857142857144,5.374285714285714
Polangui,2017,15,Hot Dry,0.6855597416551972,0.5450787361304472,27.09857143,27.45,26.16,37.95,80.99000000000001,21.860000000000003,4.168571428571428
Polangui,2017,16,Hot Dry,0.7053203167279732,0.4516958316251573,27.84714286,28.25,27.42,4.37,76.02857142857144,24.32857142857143,2.8457142857142856
Polangui,2017,18,Hot Dry,0.6443788139564579,0.5059508432474722,28.13,28.53,27.77,27.73,81.63857142857144,23.698571428571427,3.3128571428571427
Polangui,2017,19,Hot Dry,0.5679089529919966,0.3970702552173911,28.25571429,28.48,27.94,31.07,80.75142857142858,21.502857142857145,4.234285714285714
Polangui,2017,20,Hot Dry,0.584823291798734,0.4183985960569806,28.62285714,29.2,28.24,45.87,80.41,21.22142857142857,2.4385714285714286
Polangui,2017,21,Hot Dry,0.5517177351999738,0.358288964371073,28.96857143,29.21,28.69,6.959999999999999,81.05285714285715,23.08,2.642857142857143
Polangui,2017,22,Wet,0.5423175574268727,0.3603827556445384,28.22285714,29.35,27.53,62.72,82.4557142857143,16.56,2.9185714285714286
Polangui,2017,23,Wet,0.5880123845557096,0.3597567197751259,28.65857143,29.42,28.05,8.11,78.17,23.98,2.3057142857142856
Polangui,2017,24,Wet,0.56466425024891,0.3325192897221073,28.44142857,28.84,27.64,26.61,77.36428571428571,22.027142857142856,2.084285714285714
Polangui,2017,26,Wet,0.5268941733604758,0.3611886437084718,28.10571429,28.55,27.64,50.01,78.41428571428571,19.148571428571422,1.89
Polangui,2017,27,Wet,0.5152395766256209,0.350032429589943,27.50571429,27.77,27.31,68.35,82.12571428571428,15.604285714285714,2.8228571428571425
Polangui,2017,28,Wet,0.4647925723544511,0.3105260893265549,27.68,28.48,27.28,92.39,79.01714285714286,17.622857142857143,1.9314285714285715
Polangui,2017,29,Wet,0.3676039203939016,0.2425865155104975,27.32142857,27.79,26.97,115.72,83.21428571428571,14.578571428571427,2.825714285714286
Polangui,2017,30,Wet,0.5229107229689706,0.28917856382395,28.01857143,28.55,27.54,26.7,84.46142857142857,20.08,4.097142857142857
Polangui,2017,31,Wet,0.5769913450918178,0.3385328790348966,28.40142857,28.79,27.71,28.49,80.33571428571429,21.81571428571429,2.15
Polangui,2017,32,Wet,0.5983713200794067,0.3527477390197963,28.09857143,28.54,27.17,41.190000000000005,82.02285714285713,19.527142857142856,2.4642857142857144
Polangui,2017,34,Wet,0.5328996467075054,0.3816129492925681,27.31285714,27.83,26.46,94.68,83.46428571428571,15.521428571428572,3.5228571428571427
Polangui,2017,35,Wet,0.6373941800288186,0.4212045958343079,27.90428571,28.17,27.32,28.13,84.44142857142857,19.395714285714288,4.258571428571428
Polangui,2017,36,Wet,0.7250742519430452,0.4750687772355591,28.14857143,28.67,27.38,70.69,81.16285714285713,17.75,2.36
Polangui,2017,37,Wet,0.7105821006539276,0.4607448040791284,27.74714286,28.74,26.8,100.24,81.43714285714285,16.28142857142857,3.042857142857143
Polangui,2017,38,Wet,0.7135502764907838,0.4834472699536,27.80714286,28.46,27.27,59.14,82.42571428571429,17.942857142857143,2.0742857142857143
